88 8.467162e-04 -1.482109e+01 5.624989e+00 
89 6.257911e-04 -1.482263e+01 5.621055e+00 
90 4.123731e-04 -1.482448e+01 5.616453e+00 
91 2.094300e-04 -1.482661e+01 5.611213e+00 
92 2.041470e-05 -1.482902e+01 5.605367e+00 
93 -1.511114e-04 -1.483169e+01 5.598951e+00 
94 -3.015971e-04 -1.483460e+01 5.592001e+00 
95 -4.279481e-04 -1.483774e+01 5.584557e+00 
96 -5.276635e-04 -1.484108e+01 5.576660e+00 
97 -5.991096e-04 -1.484461e+01 5.568352e+00 
98 -6.415851e-04 -1.484831e+01 5.559679e+00 
99 -6.554775e-04 -1.485215e+01 5.550688e+00 
100 -6.422091e-04 -1.485612e+01 5.541425e+00 
101 -6.042858e-04 -1.486019e+01 5.531942e+00 
102 -5.450005e-04 -1.486434e+01 5.522287e+00 
103 -4.675798e-04 -1.486854e+01 5.512513e+00 
104 -3.743952e-04 -1.487278e+01 5.502672e+00 
105 -2.660513e-04 -1.487701e+01 5.492812e+00 
106 -1.413713e-04 -1.488123e+01 5.482975e+00 
107 2.533795e-06 -1.488542e+01 5.473192e+00 
108 1.694830e-04 -1.488957e+01 5.463489e+00 
109 3.634712e-04 -1.489366e+01 5.453885e+00 
110 5.877014e-04 -1.489770e+01 5.444393e+00 
111 8.438949e-04 -1.490167e+01 5.435020e+00 
112 1.131849e-03 -1.490559e+01 5.425773e+00 
113 1.448918e-03 -1.490944e+01 5.416653e+00 
114 1.790281e-03 -1.491323e+01 5.407664e+00 
115 2.148955e-03 -1.491696e+01 5.398806e+00 
116 2.516552e-03 -1.492063e+01 5.390082e+00 
117 2.883817e-03 -1.492424e+01 5.381493e+00 
118 3.241475e-03 -1.492779e+01 5.373042e+00 
119 3.581032e-03 -1.493127e+01 5.364729e+00 
120 3.895511e-03 -1.493469e+01 5.356556e+00 
121 4.180172e-03 -1.493804e+01 5.348522e+00 
122 4.432761e-03 -1.494133e+01 5.340627e+00 
123 4.653842e-03 -1.494456e+01 5.332868e+00 
124 4.846517e-03 -1.494772e+01 5.325242e+00 
125 5.016235e-03 -1.495083e+01 5.317745e+00 
